ID,CLIENTE_ID,PACOTE_ID,DATA_COMPRA,DATA_IDA,DATA_VOLTA,VALOR_PAGO,DESCONTO,VALOR_TOTAL,STRIPE_CHARGE_ID,RESERVA_HOTEL,ETICKET_VOO_IDA,ASSENTO_VOO_IDA,ETICKET_VOO_VOLTA,ASSENTO_VOO_VOLTA,EMBARQUE_VOO_IDA,EMBARQUE_VOO_VOLTA,RESERVA_VEICULO
269e0e30-76f1-4680-896f-85877500d352,1914289b-1a28-433b-b472-d22b06f18841,60d26217-cf28-49f0-a463-4109084437fc,2024-08-06,2024-08-20,2024-09-02,2889.1588,0.3,2022.4112,ch_85dc9fde5fa84d2fbad6ecf1,RH68495fc4,ETI090afaefce,39-F,ETV7081e5faa7,12-E,2025-03-30 00:00:00,2025-01-25 00:00:00,RV52b0eab9
a97ef2d1-4609-40e1-89e8-bcb8c1021bb8,b1732721-cc4e-466f-bc06-f7ba347c04f7,42bfbc19-1472-4292-a452-de843f81f045,2025-08-15,2026-01-30,2026-02-07,3536.915,0.1,3183.2235,ch_932ff0b462604ce5b09ba6f7,RH99f87622,ETI0ee889bb7a,33-D,ETV710660db49,26-B,2026-03-01 00:00:00,2026-03-09 00:00:00,RV7ed9fa13
5823e019-b719-43ca-9259-18290c68878d,0c7d4635-53e7-4ae9-b6ce-26a5d619f39f,72022b26-548b-45af-a4d4-ca8e7d074508,2024-10-29,2025-03-02,2025-03-07,1753.0295,0.12,1542.666,ch_46ba5d2807b441518bf405ba,RH19d8500b,ETI619d8a30d3,35-E,ETV334c43174c,24-D,2025-03-09 00:00:00,2025-09-11 00:00:00,RV9c0fc950
2fc34f1d-d46f-4c32-bb67-d4f56d2c14a1,bbf91205-d915-4f57-8228-d56e0aabd692,72ef17f4-4c22-42b9-b837-5af0a737a243,2024-12-11,2025-10-27,2025-11-08,1134.8427,0.12,998.6616,ch_1bb3ae276360447dadaa1695,RH4380b5c7,ETI57a739787b,10-C,ETVcfc66c2566,36-B,2025-09-21 00:00:00,2025-12-17 00:00:00,RV4a599391
23685267-89b3-4bcf-9102-875552d9d6d6,edba238b-1f26-4570-b0d4-b208511fec1d,4ca570c3-570e-403a-87ff-96b429f46a2f,2025-12-28,2026-10-30,2026-11-02,5393.961,0.22,4207.2896,ch_34fc05bad08943a4b3427391,RHf233332f,ETI36ad04a40a,31-B,ETV5b4d4dd77e,12-E,2026-07-09 00:00:00,2026-11-13 00:00:00,RVe0437bea
9e92aa1e-1ada-4b19-bb14-c9c5d7fb90ef,a144add5-ac2a-4951-93af-f9df7a5e369f,d4e3ff99-8331-4ad3-acba-2f0076c34b96,2024-09-12,2025-09-11,2025-09-25,806.1352,0.22,628.7855,ch_30cd34a4b3cb4d7089c7b7b9,RH7550eb88,ETI24c0298162,14-C,ETV5f0a1cd6c5,25-C,2025-06-11 00:00:00,2025-01-04 00:00:00,RV5f0ce7d3
d8fe7bbb-6353-4eee-8016-bfb9bcbe5b7b,779f448a-5b87-4622-ba01-ab1437be34df,eeed5bce-e6c9-41bd-85dc-7c2fa14f90dc,2024-12-28,2025-07-25,2025-08-01,4465.958,0,4465.958,ch_b778f6c0ab6140768d0060d1,RH77d41cb4,ETId8ff107416,13-B,ETV7a2b09c76f,39-B,2025-10-19 00:00:00,2025-08-30 00:00:00,RVefbf7650
a1f2844b-aa54-4067-91ed-8c5e607a9ecb,ab8e17e2-3772-4d92-b63c-891e829b7c04,d6c8f57e-d026-40f6-8868-c70f9044083a,2024-03-23,2024-07-30,2024-08-09,1940.2653,0.22,1513.4069,ch_53c883fe7df54aaab8916466,RH3ee375e9,ETI9383fa2dab,27-C,ETV140fbc3cee,25-A,2024-05-30 00:00:00,2024-05-03 00:00:00,RVea00ac34
eb74474c-e17d-46ea-9fe3-68682b4bf37f,6a5be1fc-7ab9-49e6-b02e-43aa597a4d94,701d2fea-09c2-4a92-ab78-3e36b423e53c,2024-12-08,2025-02-28,2025-03-14,1816.9239,0.25,1362.6929,ch_71b962e1455d42f98567a4e0,RHb8d53ab6,ETI7702955448,29-C,ETVaab3afb102,36-D,2025-08-21 00:00:00,2025-06-28 00:00:00,RVb8519524
bc45fe76-904c-400e-ab37-706368958249,316cc11c-eb51-4855-984d-c915da447540,12e7e53b-93a0-4cfa-9d86-cd95e044b28b,2024-08-13,2025-07-26,2025-07-29,4439.2787,0.05,4217.3148,ch_cba25addd4104533bc51452d,RH24996146,ETI502c1d67f6,33-A,ETV35b9ed9e8f,38-E,2025-02-08 00:00:00,2025-09-03 00:00:00,RV5eb0bee5
d8250605-95f2-4c07-8abe-5b5603e0d322,259df80e-ac22-4b75-8beb-6c64614d7539,cc033755-05ee-45f9-8ae1-d5fde82e3122,2026-04-16,2027-02-16,2027-02-19,5436.4354,0.12,4784.0632,ch_7dbdabc4280f427c88029ac8,RH9dec5743,ETI063616c39e,2-A,ETV06000dcb3f,7-F,2026-10-02 00:00:00,2026-06-12 00:00:00,RV39c7443d
89232d03-d3b9-4d89-b768-bb101ceabf44,ab8e17e2-3772-4d92-b63c-891e829b7c04,6cc2f291-9c78-4724-ba74-81a9964ab671,2026-04-15,2027-02-11,2027-02-19,4345.7692,0.3,3042.0384,ch_1bf54a61a54142dca0dec431,RH52051fa1,ETI9b40208fb5,40-E,ETVd58b4ba06c,13-C,2026-09-23 00:00:00,2026-07-16 00:00:00,RV07cc2043
ec802391-4e53-482a-8da0-6205f395e471,aad3bf3d-5d25-4587-ad4e-2febbd73d5c1,d85d04df-87da-4931-902a-86cc303334d0,2026-07-19,2026-10-22,2026-11-02,5721.7195,0.1,5149.5476,ch_0b92b9f9bcaf4cfe8cec74f7,RH907fd30d,ETIbad92ee9f9,9-B,ETV30c7f67157,17-D,2026-12-31 00:00:00,2026-10-12 00:00:00,RV79d2bfe9
5d37745c-3112-4748-bdb1-ec1780dc1533,503856a6-732b-4596-92a6-e6961ee097ca,4697eda4-98ae-46de-9daf-140dc28e0e72,2026-01-22,2026-12-04,2026-12-10,1465.2876,0.1,1318.7588,ch_623b634d5e8d408182f96fcb,RHc70669fd,ETI4e0f70585e,27-B,ETVb599e999dc,13-E,2026-02-09 00:00:00,2026-07-31 00:00:00,RV669f6fd9
fd2189b1-8519-4736-a1a7-db90a9a30365,4863ed92-234d-4c0e-b7f6-32902ff221ce,cba617fb-8abb-4103-a4a1-03fd506fb198,2025-07-04,2026-06-07,2026-06-16,4165.1876,0.15,3540.4095,ch_a4ecb685fcc64a55a8668b4f,RH4fdf07e0,ETI9c83fea199,6-F,ETV63fb9fafad,40-F,2025-12-03 00:00:00,2026-08-24 00:00:00,RVa2ea8d72
13fb1f28-03a1-47bf-b669-f2eaa6aba1d3,d29e9762-801f-4cb8-85cb-871590d8c2ab,4e88cc72-f08d-49ac-bc7a-defe32899db8,2025-09-05,2026-09-18,2026-09-23,323.202,0.1,290.8818,ch_6b665f0731664e89bea9d2b1,RHed133441,ETI8bf0b3f3ac,14-F,ETV3254ef5b80,37-F,2025-09-16 00:00:00,2026-04-18 00:00:00,RV9832dbc9
24bb4390-a73f-46e1-b8fb-d03a0a04f37a,c459f0fa-32d7-47cd-af54-948d761415b2,cd40d3c8-4eb7-4359-a431-5ea8339570c7,2024-05-10,2024-07-24,2024-08-02,3369.7406,0.25,2527.3054,ch_a379734f6f59400e8cbd05b1,RHa7ac80d3,ETI76e6a43b36,21-B,ETVa387c0d930,12-D,2024-10-29 00:00:00,2025-04-26 00:00:00,RVe7b35fb1
b0087d7d-8edb-4c4f-8bc0-58be0d6cbb91,d92f7576-855c-4e92-ac88-5ef511dd00cd,0362ceb8-1482-4067-a5d9-1ce936a6eb45,2026-06-21,2027-02-03,2027-02-08,5661.5415,0.15,4812.3103,ch_54d18a9395ad421280449c0d,RHd8428a96,ETI15ddfbc1df,13-A,ETV745dfcb39b,23-D,2026-11-17 00:00:00,2026-12-29 00:00:00,RV8b989e5d
d8a6d6ed-2d59-48b3-863e-0807f94c6972,002b1b99-1cd6-4d02-854b-3d487a79d436,baccc15a-e666-44b9-bf40-b1ba442fa08d,2025-07-05,2026-05-03,2026-05-09,1541.8737,0.25,1156.4053,ch_6a7d35a8d2d646e6b198bc75,RHac138918,ETI1ec887d536,26-A,ETV40a7232f58,12-D,2025-09-11 00:00:00,2026-05-14 00:00:00,RV3ff69e8f
df2fe86f-bcc6-4dea-addd-b2de6908631f,a91cdf43-6b96-4404-9fdf-769ef562cb1c,60fcd156-5834-4262-8198-23ddebb5e00f,2026-07-19,2027-06-18,2027-06-21,3246.3755,0.1,2921.738,ch_baac0624cebe40c5ac5d39a7,RHca96153b,ETIffc78c546d,30-B,ETV6d64416dcc,28-C,2027-08-08 00:00:00,2027-04-30 00:00:00,RVbac39424
e434ca9d-9989-47cb-821a-0f03da31fbd5,1b996146-6686-4b52-a411-ff8a9a4dc8a3,f6a6039c-f8ee-457f-83f2-b5b0e1c78f9b,2024-07-18,2025-08-12,2025-08-26,1312.56,0.05,1246.932,ch_21ce21f20e744e0a8d796f2b,RH17ea7046,ETIa06ff829d9,17-D,ETVef3af1e9b5,21-D,2025-04-16 00:00:00,2024-08-24 00:00:00,RV1d573733
5e67a780-d0e6-493a-ab41-976f99ac96d8,df29bade-4ed2-4f6b-9477-6fb48eb240d6,49b39ac9-60dd-4b67-81fc-f3edb7ec3a48,2024-12-18,2025-07-06,2025-07-19,4415.0145,0.25,3311.2609,ch_eb7231ae3e9b4f6e8462b862,RH8ceb908e,ETIbfd7ec7dca,9-F,ETV69fe064002,35-E,2025-03-15 00:00:00,2025-11-29 00:00:00,RVbd20e22f
ec2e18dc-b998-4edf-9d99-e681f1112f4e,eea63914-665b-4792-848d-65cef3f398c5,e3af6a15-52ce-469b-9a47-39974b63e994,2024-02-05,2024-07-11,2024-07-22,2828.9355,0.3,1980.2548,ch_429fc93cf9014701bf320a19,RHa2d1c6be,ETIb1d6bc77e1,27-B,ETVa7a8168c0f,30-B,2024-09-02 00:00:00,2024-03-31 00:00:00,RVd26d75a3
5bdf4a9d-f1a7-42f7-bc62-2218bbd5a54a,eea63914-665b-4792-848d-65cef3f398c5,43615990-d58c-4b62-84c0-01603dd8a840,2024-04-09,2025-01-09,2025-01-17,993.1441,0.22,774.6524,ch_8938c34ec8044f05bc766aa1,RH52989218,ETIeb8a584084,11-A,ETVa140727fe9,13-B,2024-08-20 00:00:00,2024-06-07 00:00:00,RVde886681
9ecea042-e698-42f7-9d91-b9b0e6f82fec,ca2e76bd-5911-478d-b7ba-022ba9a01b8a,decd6840-e00c-4f9b-9b84-2fcc4f853f80,2025-09-04,2026-03-17,2026-03-25,697.0776,0.25,522.8082,ch_e58a8f6d1462419397b4821b,RHce653b5e,ETI92d695a29e,14-E,ETV86356da5de,13-B,2026-05-23 00:00:00,2025-10-31 00:00:00,RV4828087a
fe15f2f3-1348-4e6b-a458-7eb65f9661d4,439c2fb3-8f3e-48e2-985f-5bb899abdac7,1ea051cf-beac-4000-b5aa-4607a49b2c66,2024-07-15,2024-09-05,2024-09-15,1042.2826,0.12,917.2087,ch_c8fabf925eb14c82a0a73198,RH11d4a2a6,ETIfa2a40ba00,36-E,ETV839d01f0ac,34-F,2025-06-07 00:00:00,2025-03-03 00:00:00,RV6222314a
283cac69-5ce9-4578-9f5e-f689d7aa6d3e,9c33a2f5-bd6f-442d-be44-48ccd5dfe2c2,55d3eddc-1bff-456a-89f0-ecaa95d39519,2025-09-07,2026-03-29,2026-04-10,5503.832,0.22,4292.989,ch_90a0dc10b670408184922c85,RHbe1ff63b,ETI2325a5760f,39-A,ETV30625ac69c,23-C,2025-12-31 00:00:00,2026-09-12 00:00:00,RV64866581
29562464-a7ad-4546-b974-b90a8079f598,088c9b8b-e4e6-45bb-8c88-1248882bd764,f5cb496d-31b3-4a47-896e-1bf7abb23e35,2025-10-21,2025-11-08,2025-11-13,2811.0807,0.25,2108.3105,ch_689817813d9148cb999d0f77,RHb645b1e5,ETI80be80e015,14-A,ETVf5ee4ac958,10-B,2026-06-20 00:00:00,2026-06-30 00:00:00,RV69e1b2b9
6f08aff8-8bab-472e-a386-f8365440f511,f9c236a9-dcf5-4de3-a3b5-707498f8a7d3,4ee65d21-95c6-4ef4-88b6-3403f24151fb,2024-04-03,2025-02-07,2025-02-13,5064.7977,0.15,4305.078,ch_0c2df8ab72a541959a869d1e,RHbfc5d6fb,ETI51015b9234,26-C,ETV3e52558052,20-F,2024-05-28 00:00:00,2025-02-22 00:00:00,RVed238056
baf555ab-be5e-46cc-86bb-0a17376c11a9,a1344fc8-9ac9-418e-acd9-3061b01253c6,2409312f-cb03-41db-bd1b-2bfde7a7d9e7,2024-05-07,2025-01-17,2025-01-24,3791.8462,0.05,3602.2539,ch_934ac754d28b4a6b9e3d7f7c,RH47f3cd74,ETI5f1d0dc84c,15-B,ETV49f846acca,27-B,2024-05-26 00:00:00,2025-01-21 00:00:00,RV28d70421
e708a568-d644-47d1-a4db-4efab496685b,9fd5a98e-b4a3-4f00-9cfb-bf89d6fbbe9d,60d26217-cf28-49f0-a463-4109084437fc,2024-10-16,2024-12-29,2025-01-08,5114.1349,0.18,4193.5906,ch_969cf7bdf363410ca8c5e329,RHac2e7588,ETIe35ed1bac9,10-A,ETV0f8ce3f273,33-C,2025-04-07 00:00:00,2025-10-11 00:00:00,RV206791aa
b2d86350-0f9b-4e16-b171-45ebeb2d1954,259df80e-ac22-4b75-8beb-6c64614d7539,2bab84bb-3406-404a-b788-846ff687fd68,2026-01-12,2026-02-20,2026-02-27,5450.9335,0.12,4796.8215,ch_265d4c2c41264998991c7f68,RH79c7ecd5,ETI32b15145d8,13-C,ETV6b6e7453b8,34-F,2026-08-27 00:00:00,2026-12-22 00:00:00,RV3973dbaa
62fb2551-f678-47ab-bf5c-2cbaa291d89e,0965f35c-787d-481e-b09b-e362955c01a4,ff891e9c-6cd8-4d86-a11f-d890e87adae3,2026-01-13,2027-01-26,2027-02-03,2550.1393,0.1,2295.1254,ch_fd8ca0942d8544a1b9bf85d9,RHd9090acf,ETI94231a9142,29-A,ETV8c529288d4,19-F,2026-12-27 00:00:00,2026-04-13 00:00:00,RV12ddad58
62eade49-d69a-42e3-ba18-fe409178c79c,99e6b4f3-c583-40e3-96d3-5f712f4c4fdd,9a9a2e5f-6edd-4e19-9b31-278976594ad3,2025-06-23,2025-09-28,2025-10-09,3088.891,0.1,2780.0019,ch_b963f2ed7a6942dabc64ca9d,RHdf7d666c,ETId2cc271ee6,38-B,ETVe7bb6c5452,37-D,2025-11-15 00:00:00,2026-07-18 00:00:00,RV7c7537e6
a26146c6-1198-42ff-a0f6-5131a6becce8,9fa3338e-86ce-43a4-8a7a-db0b150ce336,80021eef-7a82-463b-8df4-1521c386adb3,2024-08-04,2024-10-03,2024-10-07,1093.9887,0.25,820.4915,ch_301401b572a5489f9b267b3d,RH394e5549,ETI3f924fb56f,28-B,ETV14ee1507f7,3-C,2025-09-02 00:00:00,2025-04-12 00:00:00,RVbd4b3284
25775e2f-8cc4-46ba-94e3-c96f974c1d8e,a3406cd9-0b2e-42a9-bd60-b941fb585047,108b783a-bf82-480f-a151-e2302ecafed6,2025-08-09,2025-09-22,2025-10-04,2390.0267,0.05,2270.5254,ch_ac46e8d8c9ac431d8d8df9d7,RH6bdb6377,ETIcfb52ddbcf,7-D,ETV4e48884477,16-E,2025-09-09 00:00:00,2025-09-04 00:00:00,RVb947a565
9575e16b-757b-44b3-956c-137891f51822,779f448a-5b87-4622-ba01-ab1437be34df,b9675016-a1ea-4d1f-aa9b-90858792ad20,2026-05-31,2027-05-30,2027-06-11,4883.0287,0.05,4638.8773,ch_f745b35cca6e4dd1b09af7c3,RH9070c09b,ETI80b1096205,30-C,ETV577c182eb6,38-C,2027-06-04 00:00:00,2027-03-25 00:00:00,RV56215f21
cac5279f-fec0-4911-826b-e60d50cdd56a,8891cb40-57dd-41aa-b8bc-e83f2d67dc81,8ace33d9-2316-4f5f-8671-6d43036c4ba1,2026-03-23,2026-10-02,2026-10-06,1654.2603,0.05,1571.5473,ch_1d2cf7d92bf14f87bc60c2b4,RH7b5832ee,ETI15f241def7,38-F,ETVe43d708ace,34-B,2026-12-12 00:00:00,2027-03-01 00:00:00,RVe969aa89
97d5a9a0-2b37-4630-a812-966e3a9b8ef5,909c6a82-1ca1-41eb-897c-7c2fc6b9c898,3acb534c-4acc-4f88-9ef9-399e076f781a,2025-10-05,2026-02-07,2026-02-09,1590.902,0.3,1113.6314,ch_ff1e40fa01314c9e87e59ca6,RH75346b5b,ETIc15087eae7,10-F,ETV9f04021e97,10-E,2026-08-28 00:00:00,2026-01-14 00:00:00,RVcb58bcc0
257325a8-ca29-4456-82ba-206d0a8596b3,99e6b4f3-c583-40e3-96d3-5f712f4c4fdd,da1ce1a0-f6ef-41bb-b28f-71db2e4978ff,2024-03-10,2024-05-04,2024-05-10,844.1216,0.3,590.8851,ch_251b79ed888242c681518a5c,RH6a62d891,ETIca68180b1c,30-E,ETV7500f40cd7,17-E,2024-10-20 00:00:00,2024-04-11 00:00:00,RV79ae0e86
971f1dc0-bd57-4b26-b995-75fa1d328e82,d1be793e-6de1-4120-9c43-bf31ed8b9a7d,dbbbccfe-7def-4393-8e7d-75b3fb7fcc19,2025-12-26,2026-02-03,2026-02-07,5016.7879,0.22,3913.0946,ch_f665e0f36aff41c8b055bf30,RHbedbb3a0,ETI50526d9127,4-C,ETVa9a070d9e9,22-C,2026-11-27 00:00:00,2026-08-02 00:00:00,RVe12c1478
a0235fa0-7215-4898-ae46-b36a6c3bbefc,9c33a2f5-bd6f-442d-be44-48ccd5dfe2c2,a466a81e-d4bb-43b4-bac5-ef5163531835,2025-02-03,2025-02-15,2025-02-21,4021.5654,0.12,3538.9776,ch_2ca03729dc774ff488ef186a,RH4f36ddf6,ETIf0047072db,6-E,ETVe90e6d8415,10-B,2025-11-07 00:00:00,2025-06-03 00:00:00,RV99e34eba
41352f9f-1711-4214-b901-a856b9b1bff4,f32b2c7e-1c43-45fa-a261-494edfe3ba98,f72c8c79-d49c-4c87-b814-b31f34880d14,2025-04-08,2025-09-19,2025-09-21,4661.7333,0.2,3729.3866,ch_708a65726ff74475bc179126,RHbd12acfb,ETIe8136c4cbf,38-E,ETV3efda555f7,36-B,2026-04-16 00:00:00,2025-10-05 00:00:00,RVc72b1430
68efc807-2bd8-437f-9d2d-5416e478e8db,71d145b3-ff4f-4cdb-bc31-5e93d827153b,b2049083-7a11-4a0a-a66a-a458c24cf86b,2026-01-02,2026-10-21,2026-11-02,3339.6683,0.2,2671.7346,ch_c37aeded2a924779a9951ffb,RHd4fc8a4b,ETI0f20664350,13-C,ETV96b4958bdb,7-D,2026-12-10 00:00:00,2026-12-04 00:00:00,RV972aee6e
bd001721-5a1f-428f-98ab-a72d1d1d9e2f,a1344fc8-9ac9-418e-acd9-3061b01253c6,6b6fb261-6cad-4eae-a527-eb1e9aee1f6f,2024-10-03,2025-02-02,2025-02-16,3989.5185,0.15,3391.0907,ch_d3ab8e41080c4f79b3ffe899,RH4b988b15,ETI48df84598f,6-C,ETV356cc1dfdc,10-D,2024-10-26 00:00:00,2025-04-29 00:00:00,RV61b2d92d
9f759317-3272-4ea2-988e-ebcbded96039,edba238b-1f26-4570-b0d4-b208511fec1d,9fdbf59b-3c92-4c99-a939-9ba03643c2e5,2025-10-20,2026-06-07,2026-06-09,3899.8005,0.15,3314.8304,ch_9d3c1d20adfb4c41aca8d219,RH3939acff,ETIafc0b96af4,33-E,ETV3503a35b16,28-D,2026-09-07 00:00:00,2026-08-18 00:00:00,RVae5aad08
1fe153df-ba12-4942-bb59-31ce3e965f15,d00b0312-e73c-4625-870d-fd9263dc7d00,187f6ced-5fc4-43ca-9bc5-a26b89e83007,2026-01-31,2026-10-23,2026-10-28,1213.842,0,1213.842,ch_e4ba313a509641f191cae092,RH9d5d8cda,ETIe443bbbf03,18-A,ETVdfdcfe9fba,25-F,2026-06-21 00:00:00,2026-05-23 00:00:00,RVaa857980
8c438119-e2fb-4ab6-8ff7-00408efc3756,059a3b3c-431b-4acc-824c-49081b26a6e1,e08387cb-9fc4-468f-8859-b9c966583fd5,2025-05-11,2026-01-08,2026-01-14,3237.7135,0.1,2913.9421,ch_848ebb66f0134981ba561f5c,RH815c153c,ETI8a45bb8dea,39-D,ETV3e7d5670e9,18-B,2026-05-11 00:00:00,2025-05-29 00:00:00,RVc7e8428e
3f038eda-985e-434e-a05d-e5ce3aa2988e,b2fd0f46-ac4e-4cb8-8023-f94970a7a678,7078ea12-5d08-4fa0-9af4-668b248c5df1,2024-07-31,2025-01-21,2025-01-27,4338.4464,0.05,4121.5241,ch_fb4c3eb5627040c384482068,RH7ae1030d,ETIfd25354118,2-D,ETVe58053af4b,20-C,2025-06-24 00:00:00,2025-08-14 00:00:00,RVcb839820
60f9e841-cb8a-4954-812d-35a02f32ddb0,9fa3338e-86ce-43a4-8a7a-db0b150ce336,bf99a866-c4cd-418c-bc20-1a6a3c5f1071,2026-07-31,2026-11-07,2026-11-14,2638.7341,0.1,2374.8607,ch_5d7151e108e14586a6135c0b,RH06f78f53,ETIc48094a5e5,8-B,ETV00397e6ed1,23-F,2027-04-08 00:00:00,2027-03-25 00:00:00,RVfaf74edc
1f0fa429-951f-4acf-8628-392a2edcf081,9952d700-0118-4a17-aed1-b97b7effb2e6,86b584e9-a768-4cf7-930a-cdd7a9f6a20d,2024-06-26,2025-06-13,2025-06-20,2737.8195,0.2,2190.2556,ch_003843a6a43441f6a1e808e6,RH80c50892,ETIea5db8e1ea,27-C,ETV97d105b652,38-A,2024-08-19 00:00:00,2025-04-18 00:00:00,RV023b7b21
10dd6fd4-7ca5-4c6c-8cd7-6935d6405fae,d29e9762-801f-4cb8-85cb-871590d8c2ab,97805e9a-bfe3-427e-976b-7d65d5549478,2026-03-31,2026-11-18,2026-11-22,847.5434,0.25,635.6576,ch_68cf039bf1054013b5235d5d,RH230d5f84,ETI300905350f,25-F,ETV265082579b,31-B,2026-10-28 00:00:00,2027-03-03 00:00:00,RV69d6f861
a403e263-be2f-4bab-ba04-9ebdd5322e0b,909c6a82-1ca1-41eb-897c-7c2fc6b9c898,c2f82865-e95f-492b-863d-6a525fbb5cc0,2026-01-08,2026-02-27,2026-03-07,626.5439,0.15,532.5623,ch_5febe0865a24454f838227a3,RH22fc1b45,ETIabbe48bbbb,39-B,ETVf800415510,20-C,2026-10-14 00:00:00,2026-03-23 00:00:00,RVb20cfa35
7bab72c5-2f70-4c6b-adf7-6a7b8d43b847,bbf91205-d915-4f57-8228-d56e0aabd692,e4688c94-9afd-4b47-b262-5954c2eaecfd,2025-07-25,2026-07-03,2026-07-15,2223.0503,0.1,2000.7453,ch_49e6b22462d34503baa93eca,RH2742def6,ETIc246c2cf5a,1-A,ETV462dfdd8d9,22-C,2026-03-23 00:00:00,2025-11-14 00:00:00,RV0b76cb24
5f263b16-62a1-4d98-931e-c57bf730bfae,d92f7576-855c-4e92-ac88-5ef511dd00cd,d87630fa-d0c6-4859-b0ae-3b16db3fa178,2024-09-05,2025-03-16,2025-03-28,3557.5431,0.15,3023.9116,ch_9d8985b7d35b480e89197c34,RH296b5756,ETI4b3caaf082,35-B,ETVfe2ee89079,29-D,2024-09-22 00:00:00,2024-11-07 00:00:00,RV411937d6
26486b28-41d3-4da1-a409-81407e0a7eb0,c8fa93a6-17e7-41e9-9bd9-7f772d006833,3acb534c-4acc-4f88-9ef9-399e076f781a,2024-01-05,2024-02-29,2024-03-07,4430.8889,0.15,3766.2556,ch_7c1d572859194cec962c21db,RH626f33a8,ETId2567fd03a,35-A,ETV195707f69c,33-C,2024-03-02 00:00:00,2024-03-08 00:00:00,RV64f9aa0b
b923ee58-79e4-4356-8631-a2ec58df24a2,d1be793e-6de1-4120-9c43-bf31ed8b9a7d,96a9669b-0030-45dd-bd4a-06309c42f0c2,2025-07-11,2026-05-23,2026-05-29,4520.7836,0.12,3978.2896,ch_ede3edcaae8c4e1b86d94f5c,RHa9478365,ETId51015b696,8-F,ETV530fa1da63,11-D,2025-10-13 00:00:00,2025-10-14 00:00:00,RV2a27333a
d0b7b3fa-9d80-4153-b84e-20b9afd1c347,059a3b3c-431b-4acc-824c-49081b26a6e1,f6a6039c-f8ee-457f-83f2-b5b0e1c78f9b,2025-04-21,2025-09-01,2025-09-14,1256.5046,0.3,879.5532,ch_46b124833a114453b6bce69c,RHee86d518,ETIfc11edc5d8,2-E,ETV9505c2ff0b,25-A,2025-07-02 00:00:00,2025-06-22 00:00:00,RVa499fa4f
be60006b-a55a-47cf-9403-0343d0f5737e,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,688a5862-5ba4-4a73-9d49-50ca127d1ab9,2024-11-13,2024-12-26,2025-01-07,4680.6185,0.12,4118.9443,ch_6dc17688e43e4263a074d2ad,RH66d98bbf,ETI5601b3025b,17-F,ETV874d4fe4e3,25-B,2025-07-18 00:00:00,2025-10-20 00:00:00,RVda9c76d0
0dbd9727-d625-4ad9-bfb1-f1f3d88cacf0,2eb8577c-f8d4-4666-a0ad-4c7332d7570b,9adc4c9a-dfcc-4206-91c9-e94a557bbfda,2025-08-31,2026-05-17,2026-05-27,5070.5604,0.1,4563.5044,ch_3514e67441544466a7012bb3,RH3f6c7080,ETI47dd8e777c,28-F,ETVacc0cebd7c,1-E,2026-04-13 00:00:00,2026-07-16 00:00:00,RV35078285
7ed58d88-0e71-41ba-adcf-4eceeb2034a4,d29e9762-801f-4cb8-85cb-871590d8c2ab,4c036e63-fa65-4645-a5c1-1390915dfa43,2024-08-27,2025-01-20,2025-01-27,3224.7588,0.22,2515.3119,ch_e3e776644e0f4caab34be111,RH91de330e,ETI26e5934152,30-F,ETV858692f45b,17-C,2025-01-23 00:00:00,2025-10-09 00:00:00,RV789b2c44
22ffe5ce-4c9a-4f6f-8faf-24488ac5b237,1599b841-969d-44e1-9091-6db07f4cf34c,422c6794-9742-49bb-925e-7260cba8639e,2024-06-16,2024-09-20,2024-09-25,5430.472,0.18,4452.987,ch_cdf9e0459ff54e1a98cdbf3c,RHd116b246,ETI484e88c3ac,2-C,ETV252a2fe6ef,31-E,2025-06-20 00:00:00,2024-11-20 00:00:00,RVb71baaeb
938643a0-8081-4535-9adf-e1be1fc4d58a,f7b267af-0d16-4a70-a66b-e67e5f8e2ecd,6c10b511-62cd-4251-a3c0-a4909045832c,2025-11-22,2026-03-29,2026-03-31,5898.6377,0.22,4600.9374,ch_5d944c054c6744408a2e9380,RHde56217c,ETIb58cc04ebe,34-B,ETVa514c85f95,13-D,2026-11-25 00:00:00,2026-10-07 00:00:00,RVb197936f
587967fd-30bd-4b91-b388-39b629043764,0965f35c-787d-481e-b09b-e362955c01a4,ec1ca0fc-0640-4fda-b593-b41db7398c92,2024-12-05,2025-09-14,2025-09-18,487.6574,0.2,390.1259,ch_6a642c9b0ad94955acb6d2ad,RH00847555,ETI3c6b42c5f2,30-D,ETV08dd880f78,24-A,2025-03-26 00:00:00,2025-10-02 00:00:00,RV831eaa12
27a6be3d-b9d1-474c-b089-35de01de52d3,ba7764b6-1d87-4ae4-95f5-f8e73edc38a6,7464964d-2d19-41c3-83b6-1e17b79066ff,2024-07-27,2024-08-31,2024-09-09,5954.5117,0.05,5656.7861,ch_3bc9aa50a99449f8b559c366,RH87875668,ETI3702384dd1,34-F,ETV5c9b870e22,36-D,2025-06-16 00:00:00,2024-12-27 00:00:00,RVc36564ec
